# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,XYNKWOOOHR,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
7.168527133131616047e+00, 0.000000000000000000e+00, -1.750000000000000000e+00, 2.200000000000000178e+00, 1.000000000000000000e+00
7.168527133131616047e+00, -6.819531249999999378e-01, -1.625000000000000000e+00, 2.200000000000000178e+00, 1.250000000000000000e+00
7.168527133131616047e+00, -1.238124999999999920e+00, -1.250000000000000000e+00, 2.200000000000000178e+00, 1.500000000000000000e+00
7.168527133131616047e+00, -1.612734375000000053e+00, -6.250000000000000000e-01, 2.200000000000000178e+00, 1.750000000000000000e+00
7.168527133131616047e+00, -1.750000000000000000e+00, 2.500000000000000000e-01, 2.200000000000000178e+00, 2.000000000000000000e+00
7.168527133131616047e+00, -1.722656250000000000e+00, 1.125000000000000000e+00, 2.200000000000000178e+00, 2.250000000000000000e+00
7.168527133131616047e+00, -1.531250000000000000e+00, 1.750000000000000000e+00, 2.200000000000000178e+00, 2.500000000000000000e+00
7.168527133131616047e+00, -1.011718750000000000e+00, 2.125000000000000000e+00, 2.200000000000000178e+00, 2.750000000000000000e+00
7.168527133131616047e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 2.200000000000000178e+00, 3.000000000000000000e+00
7.168527133131616047e+00, 1.011718750000000000e+00, 2.125000000000000000e+00, 2.200000000000000178e+00, 3.250000000000000000e+00
7.168527133131616047e+00, 1.531250000000000000e+00, 1.750000000000000000e+00, 2.200000000000000178e+00, 3.500000000000000000e+00
7.168527133131616047e+00, 1.722656250000000000e+00, 1.125000000000000000e+00, 2.200000000000000178e+00, 3.750000000000000000e+00
7.168527133131616047e+00, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.200000000000000178e+00, 4.000000000000000000e+00
8.446137145600921770e+00, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.399999999999999911e+00, 0.000000000000000000e+00
8.446137145600921770e+00, 1.612734375000000053e+00, -6.250000000000000000e-01, 2.399999999999999911e+00, 2.500000000000000000e-01
8.446137145600921770e+00, 1.238125000000000142e+00, -1.250000000000000000e+00, 2.399999999999999911e+00, 5.000000000000000000e-01
8.446137145600921770e+00, 6.819531250000001599e-01, -1.625000000000000000e+00, 2.399999999999999911e+00, 7.500000000000000000e-01
8.446137145600921770e+00, 0.000000000000000000e+00, -1.750000000000000000e+00, 2.399999999999999911e+00, 1.000000000000000000e+00
8.446137145600921770e+00, -6.819531249999999378e-01, -1.625000000000000000e+00, 2.399999999999999911e+00, 1.250000000000000000e+00
8.446137145600921770e+00, -1.238124999999999920e+00, -1.250000000000000000e+00, 2.399999999999999911e+00, 1.500000000000000000e+00
8.446137145600921770e+00, -1.612734375000000053e+00, -6.250000000000000000e-01, 2.399999999999999911e+00, 1.750000000000000000e+00
8.446137145600921770e+00, -1.750000000000000000e+00, 2.500000000000000000e-01, 2.399999999999999911e+00, 2.000000000000000000e+00
8.446137145600921770e+00, -1.722656250000000000e+00, 1.125000000000000000e+00, 2.399999999999999911e+00, 2.250000000000000000e+00
8.446137145600921770e+00, -1.531250000000000000e+00, 1.750000000000000000e+00, 2.399999999999999911e+00, 2.500000000000000000e+00
8.446137145600921770e+00, -1.011718750000000000e+00, 2.125000000000000000e+00, 2.399999999999999911e+00, 2.750000000000000000e+00
8.446137145600921770e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 2.399999999999999911e+00, 3.000000000000000000e+00
8.446137145600921770e+00, 1.011718750000000000e+00, 2.125000000000000000e+00, 2.399999999999999911e+00, 3.250000000000000000e+00
8.446137145600921770e+00, 1.531250000000000000e+00, 1.750000000000000000e+00, 2.399999999999999911e+00, 3.500000000000000000e+00
8.446137145600921770e+00, 1.722656250000000000e+00, 1.125000000000000000e+00, 2.399999999999999911e+00, 3.750000000000000000e+00
8.446137145600921770e+00, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.399999999999999911e+00, 4.000000000000000000e+00
9.889483591504422577e+00, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.600000000000000089e+00, 0.000000000000000000e+00
9.889483591504422577e+00, 1.612734375000000053e+00, -6.250000000000000000e-01, 2.600000000000000089e+00, 2.500000000000000000e-01
9.889483591504422577e+00, 1.238125000000000142e+00, -1.250000000000000000e+00, 2.600000000000000089e+00, 5.000000000000000000e-01
9.889483591504422577e+00, 6.819531250000001599e-01, -1.625000000000000000e+00, 2.600000000000000089e+00, 7.500000000000000000e-01
9.889483591504422577e+00, 0.000000000000000000e+00, -1.750000000000000000e+00, 2.600000000000000089e+00, 1.000000000000000000e+00
9.889483591504422577e+00, -6.819531249999999378e-01, -1.625000000000000000e+00, 2.600000000000000089e+00, 1.250000000000000000e+00
9.889483591504422577e+00, -1.238124999999999920e+00, -1.250000000000000000e+00, 2.600000000000000089e+00, 1.500000000000000000e+00
9.889483591504422577e+00, -1.612734375000000053e+00, -6.250000000000000000e-01, 2.600000000000000089e+00, 1.750000000000000000e+00
9.889483591504424354e+00, -1.750000000000000000e+00, 2.500000000000000000e-01, 2.600000000000000089e+00, 2.000000000000000000e+00
9.889483591504422577e+00, -1.722656250000000000e+00, 1.125000000000000000e+00, 2.600000000000000089e+00, 2.250000000000000000e+00
9.889483591504422577e+00, -1.531250000000000000e+00, 1.750000000000000000e+00, 2.600000000000000089e+00, 2.500000000000000000e+00
9.889483591504422577e+00, -1.011718750000000000e+00, 2.125000000000000000e+00, 2.600000000000000089e+00, 2.750000000000000000e+00
9.889483591504424354e+00, 0.000000000000000000e+00, 2.250000000000000000e+00, 2.600000000000000089e+00, 3.000000000000000000e+00
9.889483591504424354e+00, 1.011718750000000000e+00, 2.125000000000000000e+00, 2.600000000000000089e+00, 3.250000000000000000e+00
9.889483591504424354e+00, 1.531250000000000000e+00, 1.750000000000000000e+00, 2.600000000000000089e+00, 3.500000000000000000e+00
9.889483591504422577e+00, 1.722656250000000000e+00, 1.125000000000000000e+00, 2.600000000000000089e+00, 3.750000000000000000e+00
9.889483591504422577e+00, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.600000000000000089e+00, 4.000000000000000000e+00
1.130522002493861322e+01, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.799999999999999822e+00, 0.000000000000000000e+00
1.130522002493861322e+01, 1.612734375000000053e+00, -6.250000000000000000e-01, 2.799999999999999822e+00, 2.500000000000000000e-01
1.130522002493861322e+01, 1.238125000000000142e+00, -1.250000000000000000e+00, 2.799999999999999822e+00, 5.000000000000000000e-01
1.130522002493861322e+01, 6.819531250000001599e-01, -1.625000000000000000e+00, 2.799999999999999822e+00, 7.500000000000000000e-01
1.130522002493861322e+01, 0.000000000000000000e+00, -1.750000000000000000e+00, 2.799999999999999822e+00, 1.000000000000000000e+00
1.130522002493861322e+01, -6.819531249999999378e-01, -1.625000000000000000e+00, 2.799999999999999822e+00, 1.250000000000000000e+00
1.130522002493861322e+01, -1.238124999999999920e+00, -1.250000000000000000e+00, 2.799999999999999822e+00, 1.500000000000000000e+00
1.130522002493861322e+01, -1.612734375000000053e+00, -6.250000000000000000e-01, 2.799999999999999822e+00, 1.750000000000000000e+00
1.130522002493861322e+01, -1.750000000000000000e+00, 2.500000000000000000e-01, 2.799999999999999822e+00, 2.000000000000000000e+00
1.130522002493861322e+01, -1.722656250000000000e+00, 1.125000000000000000e+00, 2.799999999999999822e+00, 2.250000000000000000e+00
1.130522002493861322e+01, -1.531250000000000000e+00, 1.750000000000000000e+00, 2.799999999999999822e+00, 2.500000000000000000e+00
1.130522002493861322e+01, -1.011718750000000000e+00, 2.125000000000000000e+00, 2.799999999999999822e+00, 2.750000000000000000e+00
1.130522002493861322e+01, 0.000000000000000000e+00, 2.250000000000000000e+00, 2.799999999999999822e+00, 3.000000000000000000e+00
1.130522002493861322e+01, 1.011718750000000000e+00, 2.125000000000000000e+00, 2.799999999999999822e+00, 3.250000000000000000e+00
1.130522002493861322e+01, 1.531250000000000000e+00, 1.750000000000000000e+00, 2.799999999999999822e+00, 3.500000000000000000e+00
1.130522002493861322e+01, 1.722656250000000000e+00, 1.125000000000000000e+00, 2.799999999999999822e+00, 3.750000000000000000e+00
1.130522002493861322e+01, 1.750000000000000000e+00, 2.500000000000000000e-01, 2.799999999999999822e+00, 4.000000000000000000e+00
1.250000000000000000e+01, 1.750000000000000000e+00, 2.500000000000000000e-01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.250000000000000000e+01, 1.612734375000000053e+00, -6.250000000000000000e-01, 3.000000000000000000e+00, 2.500000000000000000e-01
1.250000000000000178e+01, 1.238125000000000142e+00, -1.250000000000000000e+00, 3.000000000000000000e+00, 5.000000000000000000e-01
1.250000000000000000e+01, 6.819531250000001599e-01, -1.625000000000000000e+00, 3.000000000000000000e+00, 7.500000000000000000e-01
1.250000000000000000e+01, 0.000000000000000000e+00, -1.750000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.250000000000000000e+01, -6.819531249999999378e-01, -1.625000000000000000e+00, 3.000000000000000000e+00, 1.250000000000000000e+00
1.250000000000000000e+01, -1.238124999999999920e+00, -1.250000000000000000e+00, 3.000000000000000000e+00, 1.500000000000000000e+00
1.250000000000000000e+01, -1.612734375000000053e+00, -6.250000000000000000e-01, 3.000000000000000000e+00, 1.750000000000000000e+00
1.250000000000000178e+01, -1.750000000000000000e+00, 2.500000000000000000e-01, 3.000000000000000000e+00, 2.000000000000000000e+00
1.250000000000000000e+01, -1.722656250000000000e+00, 1.125000000000000000e+00, 3.000000000000000000e+00, 2.250000000000000000e+00
1.250000000000000000e+01, -1.531250000000000000e+00, 1.750000000000000000e+00, 3.000000000000000000e+00, 2.500000000000000000e+00
1.250000000000000000e+01, -1.011718750000000000e+00, 2.125000000000000000e+00, 3.000000000000000000e+00, 2.750000000000000000e+00
1.250000000000000178e+01, 0.000000000000000000e+00, 2.250000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
1.250000000000000000e+01, 1.011718750000000000e+00, 2.125000000000000000e+00, 3.000000000000000000e+00, 3.250000000000000000e+00
1.250000000000000000e+01, 1.531250000000000000e+00, 1.750000000000000000e+00, 3.000000000000000000e+00, 3.500000000000000000e+00
1.250000000000000000e+01, 1.722656250000000000e+00, 1.125000000000000000e+00, 3.000000000000000000e+00, 3.750000000000000000e+00
1.250000000000000000e+01, 1.750000000000000000e+00, 2.500000000000000000e-01, 3.000000000000000000e+00, 4.000000000000000000e+00
1.355247380070060004e+01, 1.656518943543031419e+00, 2.448000000000000176e-01, 3.200000000000000178e+00, 0.000000000000000000e+00
1.355247380070060004e+01, 1.526583362357377016e+00, -5.836860611541374588e-01, 3.200000000000000178e+00, 2.500000000000000000e-01
1.355247380070060004e+01, 1.171941530776631213e+00, -1.180162702265442842e+00, 3.200000000000000178e+00, 5.000000000000000000e-01
1.355247380070060004e+01, 6.453997432292244429e-01, -1.540728801665681491e+00, 3.200000000000000178e+00, 7.500000000000000000e-01
1.355247380070060004e+01, 0.000000000000000000e+00, -1.661718943543031290e+00, 3.200000000000000178e+00, 1.000000000000000000e+00
1.355247380070060004e+01, -6.453997432292243319e-01, -1.540728801665681491e+00, 3.200000000000000178e+00, 1.250000000000000000e+00
1.355247380070060004e+01, -1.171941530776631213e+00, -1.180162702265442842e+00, 3.200000000000000178e+00, 1.500000000000000000e+00
1.355247380070060004e+01, -1.526583362357377016e+00, -5.836860611541374588e-01, 3.200000000000000178e+00, 1.750000000000000000e+00
1.355247380070060004e+01, -1.656518943543031419e+00, 2.448000000000000176e-01, 3.200000000000000178e+00, 2.000000000000000000e+00
1.355247380070060004e+01, -1.625073362357376761e+00, 1.073286061154137494e+00, 3.200000000000000178e+00, 2.250000000000000000e+00
1.355247380070060004e+01, -1.434581530776630975e+00, 1.669762702265442877e+00, 3.200000000000000178e+00, 2.500000000000000000e+00
1.355247380070060004e+01, -9.408697432292242313e-01, 2.030328801665681304e+00, 3.200000000000000178e+00, 2.750000000000000000e+00
1.355247380070060004e+01, -5.711539694148182074e-18, 2.151318943543031548e+00, 3.200000000000000178e+00, 3.000000000000000000e+00
1.355247380070060004e+01, 9.408697432292242313e-01, 2.030328801665681304e+00, 3.200000000000000178e+00, 3.250000000000000000e+00
1.355247380070059826e+01, 1.434581530776630975e+00, 1.669762702265442877e+00, 3.200000000000000178e+00, 3.500000000000000000e+00
1.355247380070060004e+01, 1.625073362357376761e+00, 1.073286061154137494e+00, 3.200000000000000178e+00, 3.750000000000000000e+00
1.355247380070060004e+01, 1.656518943543031419e+00, 2.448000000000000176e-01, 3.200000000000000178e+00, 4.000000000000000000e+00
1.463359788541320938e+01, 1.429556830629095110e+00, 2.323999999999999955e-01, 3.399999999999999911e+00, 0.000000000000000000e+00
1.463359788541320938e+01, 1.317412853581713339e+00, -4.836217495007407163e-01, 3.399999999999999911e+00, 2.500000000000000000e-01
1.463359788541321471e+01, 1.011258636355445883e+00, -1.010766832163731754e+00, 3.399999999999999911e+00, 5.000000000000000000e-01
1.463359788541320938e+01, 5.566875292164191746e-01, -1.336040927009820356e+00, 3.399999999999999911e+00, 7.500000000000000000e-01
1.463359788541320938e+01, 0.000000000000000000e+00, -1.447156830629095170e+00, 3.399999999999999911e+00, 1.000000000000000000e+00
1.463359788541320938e+01, -5.566875292164191746e-01, -1.336040927009820356e+00, 3.399999999999999911e+00, 1.250000000000000000e+00
1.463359788541320938e+01, -1.011258636355445883e+00, -1.010766832163731754e+00, 3.399999999999999911e+00, 1.500000000000000000e+00
1.463359788541320938e+01, -1.317412853581713339e+00, -4.836217495007407163e-01, 3.399999999999999911e+00, 1.750000000000000000e+00
1.463359788541320938e+01, -1.429556830629095110e+00, 2.323999999999999955e-01, 3.399999999999999911e+00, 2.000000000000000000e+00
1.463359788541320938e+01, -1.388642228581713267e+00, 9.484217495007407628e-01, 3.399999999999999911e+00, 2.250000000000000000e+00
1.463359788541320938e+01, -1.201203636355446136e+00, 1.475566832163731856e+00, 3.399999999999999911e+00, 2.500000000000000000e+00
1.463359788541320938e+01, -7.703756542164191812e-01, 1.800840927009820458e+00, 3.399999999999999911e+00, 2.750000000000000000e+00
1.463359788541321471e+01, -1.713461908244451233e-17, 1.911956830629094606e+00, 3.399999999999999911e+00, 3.000000000000000000e+00
1.463359788541320938e+01, 7.703756542164191812e-01, 1.800840927009820458e+00, 3.399999999999999911e+00, 3.250000000000000000e+00
1.463359788541320938e+01, 1.201203636355446136e+00, 1.475566832163731856e+00, 3.399999999999999911e+00, 3.500000000000000000e+00
1.463359788541320938e+01, 1.388642228581713267e+00, 9.484217495007407628e-01, 3.399999999999999911e+00, 3.750000000000000000e+00
1.463359788541320938e+01, 1.429556830629095110e+00, 2.323999999999999955e-01, 3.399999999999999911e+00, 4.000000000000000000e+00
1.568848506977553114e+01, 1.149335245943642114e+00, 2.176000000000000156e-01, 3.600000000000000089e+00, 0.000000000000000000e+00
1.568848506977553114e+01, 1.059146642401315841e+00, -3.606233223660949005e-01, 3.600000000000000089e+00, 2.500000000000000000e-01
1.568848506977553292e+01, 8.128775866098246761e-01, -8.019864243478054266e-01, 3.600000000000000089e+00, 5.000000000000000000e-01
1.568848506977553114e+01, 4.472383799108666791e-01, -1.083124956553058738e+00, 3.600000000000000089e+00, 7.500000000000000000e-01
1.568848506977553114e+01, 0.000000000000000000e+00, -1.181735245943642099e+00, 3.600000000000000089e+00, 1.000000000000000000e+00
1.568848506977553114e+01, -4.472383799108665681e-01, -1.083124956553058738e+00, 3.600000000000000089e+00, 1.250000000000000000e+00
1.568848506977553114e+01, -8.128775866098245650e-01, -8.019864243478054266e-01, 3.600000000000000089e+00, 1.500000000000000000e+00
1.568848506977553114e+01, -1.059146642401315841e+00, -3.606233223660949005e-01, 3.600000000000000089e+00, 1.750000000000000000e+00
1.568848506977553114e+01, -1.149335245943642114e+00, 2.175999999999999879e-01, 3.600000000000000089e+00, 2.000000000000000000e+00
1.568848506977553114e+01, -1.097839142401315637e+00, 7.958233223660948763e-01, 3.600000000000000089e+00, 2.250000000000000000e+00
1.568848506977553114e+01, -9.160575866098246145e-01, 1.237186424347805236e+00, 3.600000000000000089e+00, 2.500000000000000000e+00
1.568848506977553114e+01, -5.633158799108665127e-01, 1.518324956553058325e+00, 3.600000000000000089e+00, 2.750000000000000000e+00
1.568848506977553292e+01, -2.570192862366678390e-17, 1.616935245943642130e+00, 3.600000000000000089e+00, 3.000000000000000000e+00
1.568848506977553114e+01, 5.633158799108665127e-01, 1.518324956553058325e+00, 3.600000000000000089e+00, 3.250000000000000000e+00
1.568848506977553114e+01, 9.160575866098246145e-01, 1.237186424347805236e+00, 3.600000000000000089e+00, 3.500000000000000000e+00
1.568848506977553114e+01, 1.097839142401315637e+00, 7.958233223660948763e-01, 3.600000000000000089e+00, 3.750000000000000000e+00
1.568848506977553114e+01, 1.149335245943642114e+00, 2.176000000000000156e-01, 3.600000000000000089e+00, 4.000000000000000000e+00
1.666224816942522935e+01, 8.960757741721266934e-01, 2.052000000000000213e-01, 3.799999999999999822e+00, 0.000000000000000000e+00
1.666224816942522935e+01, 8.257085225444924514e-01, -2.505070370764861942e-01, 3.799999999999999822e+00, 2.500000000000000000e-01
1.666224816942523290e+01, 6.335996514131492230e-01, -6.139955134706041040e-01, 3.799999999999999822e+00, 5.000000000000000000e-01
1.666224816942522935e+01, 3.484741922618495025e-01, -8.541694708160378902e-01, 3.799999999999999822e+00, 7.500000000000000000e-01
1.666224816942522935e+01, 0.000000000000000000e+00, -9.408757741721265333e-01, 3.799999999999999822e+00, 1.000000000000000000e+00
1.666224816942522935e+01, -3.484741922618495025e-01, -8.541694708160378902e-01, 3.799999999999999822e+00, 1.250000000000000000e+00
1.666224816942522935e+01, -6.335996514131491120e-01, -6.139955134706041040e-01, 3.799999999999999822e+00, 1.500000000000000000e+00
1.666224816942522935e+01, -8.257085225444924514e-01, -2.505070370764861942e-01, 3.799999999999999822e+00, 1.750000000000000000e+00
1.666224816942522935e+01, -8.960757741721265823e-01, 2.051999999999999935e-01, 3.799999999999999822e+00, 2.000000000000000000e+00
1.666224816942522935e+01, -8.371403975444924317e-01, 6.609070370764861257e-01, 3.799999999999999822e+00, 2.250000000000000000e+00
1.666224816942522935e+01, -6.640846514131492073e-01, 1.024395513470603980e+00, 3.799999999999999822e+00, 2.500000000000000000e+00
1.666224816942522935e+01, -3.827698172618494987e-01, 1.264569470816037766e+00, 3.799999999999999822e+00, 2.750000000000000000e+00
1.666224816942523290e+01, -2.284615877659270364e-17, 1.351275774172126409e+00, 3.799999999999999822e+00, 3.000000000000000000e+00
1.666224816942522935e+01, 3.827698172618494987e-01, 1.264569470816037766e+00, 3.799999999999999822e+00, 3.250000000000000000e+00
1.666224816942522935e+01, 6.640846514131492073e-01, 1.024395513470603980e+00, 3.799999999999999822e+00, 3.500000000000000000e+00
1.666224816942522935e+01, 8.371403975444924317e-01, 6.609070370764861257e-01, 3.799999999999999822e+00, 3.750000000000000000e+00
1.666224816942522935e+01, 8.960757741721266934e-01, 2.052000000000000213e-01, 3.799999999999999822e+00, 4.000000000000000000e+00
1.750000000000000000e+01, 7.500000000000000000e-01, 2.000000000000000389e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
1.750000000000000000e+01, 6.910222877395499896e-01, -1.890891509581997809e-01, 4.000000000000000000e+00, 2.500000000000000000e-01
1.750000000000000355e+01, 5.302261006387998243e-01, -5.069681341850664769e-01, 4.000000000000000000e+00, 5.000000000000000000e-01
1.750000000000000000e+01, 2.918168632186498579e-01, -7.213630503193999566e-01, 4.000000000000000000e+00, 7.500000000000000000e-01
1.750000000000000000e+01, 0.000000000000000000e+00, -7.999999999999999334e-01, 4.000000000000000000e+00, 1.000000000000000000e+00
1.750000000000000000e+01, -2.918168632186498579e-01, -7.213630503193999566e-01, 4.000000000000000000e+00, 1.250000000000000000e+00
1.750000000000000000e+01, -5.302261006387999354e-01, -5.069681341850664769e-01, 4.000000000000000000e+00, 1.500000000000000000e+00
